time,elapsed_seconds,message
18:42:44,7.9e-06,starting REDSVD
18:42:44,1.44e-05,retrieving REDSVD components
18:42:44,7.1e-06,triming REDSVD components to 2elements
18:42:44,7.9e-06,done REDSVD
18:42:44,5.2e-06,SVD factorization complete
18:42:44,7.03e-05,commencing linear algebra multiplication to compute ugrade
18:42:44,6.8e-06,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 2: cols = 3: size = 6: nonzeros = 6
18:42:44,6.9e-06,U info: rows = 3: cols = 2: size = 6: nonzeros = 6
18:42:44,6.7e-06,jac info: rows = 21: cols = 3: size = 63: nonzeros = 60
18:42:44,1.9e-05,linear algebra multiplication to compute ugrade complete
18:42:44,9.4e-06,commencing check of parameter bounds and gradients
18:42:44,1.61e-05,commencing calculation of upgrade vector
18:42:44,9.92e-05,forming JtQJ matrix
18:42:44,1.51e-05,commencing to scale JtQJ matrix- first SVD...
18:42:44,5.6e-06,starting REDSVD
18:42:44,1.42e-05,retrieving REDSVD components
18:42:44,1.01e-05,triming REDSVD components to 2elements
18:42:44,8.9e-06,done REDSVD
18:42:44,9.4e-06,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:42:44,5.2e-06,JS
18:42:44,7.4e-06,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
18:42:44,1.78e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:42:44,5.7e-06,commencing SVD factorization of lambda-scaled JtQJ
18:42:44,9.4e-06,starting REDSVD
18:42:44,1.19e-05,retrieving REDSVD components
18:42:44,7.1e-06,triming REDSVD components to 2elements
18:42:44,5.8e-06,done REDSVD
18:42:44,5.4e-06,SVD factorization complete
18:42:44,6.01e-05,commencing linear algebra multiplication to compute ugrade
18:42:44,7.1e-06,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 2: cols = 3: size = 6: nonzeros = 6
18:42:44,6.7e-06,U info: rows = 3: cols = 2: size = 6: nonzeros = 6
18:42:44,6.6e-06,jac info: rows = 21: cols = 3: size = 63: nonzeros = 60
18:42:44,5.03e-05,linear algebra multiplication to compute ugrade complete
18:42:44,1.45e-05,commencing check of parameter bounds
18:42:44,3.27e-05,limiting out of bounds pars
18:42:44,4.54e-05,change limit/bound enforement for lambda 10: ,, scaling factor: 1
18:42:44,2.11e-05,checking for denormal floating point values
18:42:44,2.17e-05,transforming upgrade pars to model pars
18:42:44,1.17e-05,writing upgrade vector to csv file
18:42:44,0.0001921,beginning upgrade vector calculations, lambda = 100
18:42:44,9.58e-05,commencing calculation of upgrade vector
18:42:44,0.0001024,forming JtQJ matrix
18:42:44,1.95e-05,commencing to scale JtQJ matrix- first SVD...
18:42:44,1.99e-05,starting REDSVD
18:42:44,1.15e-05,retrieving REDSVD components
18:42:44,7.3e-06,triming REDSVD components to 2elements
18:42:44,7e-06,done REDSVD
18:42:44,9.6e-06,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:42:44,5.3e-06,JS
18:42:44,7.4e-06,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
18:42:44,1.43e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:42:44,6.6e-06,commencing SVD factorization of lambda-scaled JtQJ
18:42:44,8.3e-06,starting REDSVD
18:42:44,1.71e-05,retrieving REDSVD components
18:42:44,1.04e-05,triming REDSVD components to 2elements
18:42:44,7.4e-06,done REDSVD
18:42:44,5.6e-06,SVD factorization complete
18:42:44,6.72e-05,commencing linear algebra multiplication to compute ugrade
18:42:44,1.02e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 2: cols = 3: size = 6: nonzeros = 6
18:42:44,1.02e-05,U info: rows = 3: cols = 2: size = 6: nonzeros = 6
18:42:44,1.07e-05,jac info: rows = 21: cols = 3: size = 63: nonzeros = 60
18:42:44,2.07e-05,linear algebra multiplication to compute ugrade complete
18:42:44,2.86e-05,commencing check of parameter bounds and gradients
18:42:44,1.73e-05,commencing calculation of upgrade vector
18:42:44,9.78e-05,forming JtQJ matrix
18:42:44,1.71e-05,commencing to scale JtQJ matrix- first SVD...
18:42:44,7.1e-06,starting REDSVD
18:42:44,1.49e-05,retrieving REDSVD components
18:42:44,1.06e-05,triming REDSVD components to 2elements
18:42:44,8.3e-06,done REDSVD
18:42:44,1.27e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:42:44,7.3e-06,JS
18:42:44,1.1e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
18:42:44,1.84e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:42:44,8.4e-06,commencing SVD factorization of lambda-scaled JtQJ
18:42:44,9.2e-06,starting REDSVD
18:42:44,1.39e-05,retrieving REDSVD components
18:42:44,1.2e-05,triming REDSVD components to 2elements
18:42:44,9.6e-06,done REDSVD
18:42:44,7.6e-06,SVD factorization complete
18:42:44,6.71e-05,commencing linear algebra multiplication to compute ugrade
18:42:44,8.4e-06,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 2: cols = 3: size = 6: nonzeros = 6
18:42:44,6.7e-06,U info: rows = 3: cols = 2: size = 6: nonzeros = 6
18:42:44,6.6e-06,jac info: rows = 21: cols = 3: size = 63: nonzeros = 60
18:42:44,1.91e-05,linear algebra multiplication to compute ugrade complete
18:42:44,1.34e-05,commencing check of parameter bounds
18:42:44,2.13e-05,limiting out of bounds pars
18:42:44,3.06e-05,change limit/bound enforement for lambda 100: ,, scaling factor: 1
18:42:44,2.13e-05,checking for denormal floating point values
18:42:44,2.2e-05,transforming upgrade pars to model pars
18:42:44,1.53e-05,writing upgrade vector to csv file
18:42:44,0.0002302,beginning upgrade vector calculations, lambda = 1000
18:42:44,9.86e-05,commencing calculation of upgrade vector
18:42:44,0.0001127,forming JtQJ matrix
18:42:44,1.51e-05,commencing to scale JtQJ matrix- first SVD...
18:42:44,5.5e-06,starting REDSVD
18:42:44,1.57e-05,retrieving REDSVD components
18:42:44,8.2e-06,triming REDSVD components to 2elements
18:42:44,6.4e-06,done REDSVD
18:42:44,1.04e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:42:44,5.1e-06,JS
18:42:44,7.5e-06,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
18:42:44,1.55e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:42:44,5.4e-06,commencing SVD factorization of lambda-scaled JtQJ
18:42:44,7.2e-06,starting REDSVD
18:42:44,1.21e-05,retrieving REDSVD components
18:42:44,7.2e-06,triming REDSVD components to 2elements
18:42:44,5.8e-06,done REDSVD
18:42:44,8.1e-06,SVD factorization complete
18:42:44,5.82e-05,commencing linear algebra multiplication to compute ugrade
18:42:44,7.1e-06,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 2: cols = 3: size = 6: nonzeros = 6
18:42:44,6.8e-06,U info: rows = 3: cols = 2: size = 6: nonzeros = 6
18:42:44,7.6e-06,jac info: rows = 21: cols = 3: size = 63: nonzeros = 60
18:42:44,2.84e-05,linear algebra multiplication to compute ugrade complete
18:42:44,1.53e-05,commencing check of parameter bounds and gradients
18:42:44,1.44e-05,commencing calculation of upgrade vector
18:42:44,9.98e-05,forming JtQJ matrix
18:42:44,1.2e-05,commencing to scale JtQJ matrix- first SVD...
18:42:44,5.2e-06,starting REDSVD
18:42:44,1.37e-05,retrieving REDSVD components
18:42:44,9e-06,triming REDSVD components to 2elements
18:42:44,6e-06,done REDSVD
18:42:44,9.1e-06,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:42:44,5e-06,JS
18:42:44,7e-06,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
18:42:44,1.39e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:42:44,5.2e-06,commencing SVD factorization of lambda-scaled JtQJ
18:42:44,5.1e-06,starting REDSVD
18:42:44,1.03e-05,retrieving REDSVD components
18:42:44,6.8e-06,triming REDSVD components to 2elements
18:42:44,8.7e-06,done REDSVD
18:42:44,5.2e-06,SVD factorization complete
18:42:44,5.52e-05,commencing linear algebra multiplication to compute ugrade
18:42:44,6.8e-06,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 2: cols = 3: size = 6: nonzeros = 6
18:42:44,6.6e-06,U info: rows = 3: cols = 2: size = 6: nonzeros = 6
18:42:44,6.6e-06,jac info: rows = 21: cols = 3: size = 63: nonzeros = 60
18:42:44,1.59e-05,linear algebra multiplication to compute ugrade complete
18:42:44,1.21e-05,commencing check of parameter bounds
18:42:44,2.12e-05,limiting out of bounds pars
18:42:44,3.56e-05,change limit/bound enforement for lambda 1000: ,, scaling factor: 1
18:42:44,2.43e-05,checking for denormal floating point values
18:42:44,2.16e-05,transforming upgrade pars to model pars
18:42:44,1.52e-05,writing upgrade vector to csv file
18:42:44,0.0043942,LinearAnalysis::glm_iter_fosm
18:42:44,0.0001466,starting FOSM uncertainty analyses for iteration 4
18:42:44,0.0010813,loading obscov
18:42:44,3.87e-05,loading parcov
18:42:44,3.71e-05,set_predictions
18:42:44,1.89e-05,parameter fosm calcs
18:42:44,1.22e-05,LinearAnalysis::calc_posterior
18:42:44,5.6e-06,LinearAnalysis::align
18:42:44,8.5e-06,LinearAnalysis::prior_prediction_variance()::invert obscov
18:42:44,5.5e-06,inverting diagonal matrix in place
18:42:44,7.8e-06,LinearAnalysis::calc_posterior() form JtQJ
18:42:44,1.99e-05,LinearAnalysis::calc_posterior() invert prior parcov
18:42:44,1.5e-05,LinearAnalysis::calc_posterior() form posterior parcov
18:42:44,7.6e-06,LinearAnalysis::calc_posterior() invert posterior parcov
18:42:44,1.33e-05,inverting non-diagonal matrix in place
18:43:50,65.7673,completed iteration 5
18:43:50,0.0140937,beginning iteration 6
18:43:50,0.0002238,commencing to build jacobian parameter sets
18:43:50,0.0014682,jacobian parameter sets built, commencing model runs
18:44:27,37.2509,jacobian runs complete, processing runs
18:44:27,0.0004619,processing jacobian runs complete
18:44:27,1.68e-05,saving jacobian and sen files
18:44:27,0.0012511,commencing calculation of upgrade vector
18:44:27,0.0002627,forming JtQJ matrix
18:44:27,5.67e-05,commencing to scale JtQJ matrix- first SVD...
18:44:27,1.64e-05,starting REDSVD
18:44:27,3.22e-05,retrieving REDSVD components
18:44:27,3.07e-05,triming REDSVD components to 2elements
18:44:27,1.53e-05,done REDSVD
18:44:27,2.46e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:44:27,1.16e-05,JS
18:44:27,1.94e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
18:44:27,4.07e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:44:27,1.7e-05,commencing SVD factorization of lambda-scaled JtQJ
18:44:27,1.89e-05,starting REDSVD
18:44:27,2.59e-05,retrieving REDSVD components
18:44:27,1.66e-05,triming REDSVD components to 2elements
18:44:27,1.4e-05,done REDSVD
18:44:27,1.67e-05,SVD factorization complete
18:44:27,0.000172,commencing linear algebra multiplication to compute ugrade
18:44:27,2.62e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 2: cols = 3: size = 6: nonzeros = 6
18:44:27,1.6e-05,U info: rows = 3: cols = 2: size = 6: nonzeros = 6
18:44:27,1.62e-05,jac info: rows = 21: cols = 3: size = 63: nonzeros = 60
18:44:27,5.75e-05,linear algebra multiplication to compute ugrade complete
18:44:27,4.45e-05,commencing check of parameter bounds and gradients
18:44:27,0.001838,beginning upgrade vector calculations, lambda = 0.1
18:44:27,0.0001425,commencing calculation of upgrade vector
18:44:27,0.0002091,forming JtQJ matrix
18:44:27,4.79e-05,commencing to scale JtQJ matrix- first SVD...
18:44:27,1.54e-05,starting REDSVD
18:44:27,2.96e-05,retrieving REDSVD components
18:44:27,1.79e-05,triming REDSVD components to 2elements
18:44:27,1.46e-05,done REDSVD
18:44:27,2.82e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:44:27,1.74e-05,JS
18:44:27,2.25e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
18:44:27,4.27e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:44:27,1.38e-05,commencing SVD factorization of lambda-scaled JtQJ
18:44:27,1.24e-05,starting REDSVD
18:44:27,2.95e-05,retrieving REDSVD components
18:44:27,1.7e-05,triming REDSVD components to 2elements
18:44:27,1.44e-05,done REDSVD
18:44:27,1.27e-05,SVD factorization complete
18:44:27,0.0001354,commencing linear algebra multiplication to compute ugrade
18:44:27,1.64e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 2: cols = 3: size = 6: nonzeros = 6
18:44:27,1.9e-05,U info: rows = 3: cols = 2: size = 6: nonzeros = 6
18:44:27,1.63e-05,jac info: rows = 21: cols = 3: size = 63: nonzeros = 60
18:44:27,5.14e-05,linear algebra multiplication to compute ugrade complete
18:44:27,2.28e-05,commencing check of parameter bounds and gradients
18:44:27,1.83e-05,commencing calculation of upgrade vector
18:44:27,0.0001784,forming JtQJ matrix
18:44:27,3.76e-05,commencing to scale JtQJ matrix- first SVD...
18:44:27,1.17e-05,starting REDSVD
18:44:27,2.54e-05,retrieving REDSVD components
18:44:27,1.58e-05,triming REDSVD components to 2elements
18:44:27,1.31e-05,done REDSVD
18:44:27,2.08e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:44:27,1.14e-05,JS
18:44:27,1.61e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
18:44:27,3.88e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:44:27,1.22e-05,commencing SVD factorization of lambda-scaled JtQJ
18:44:27,1.5e-05,starting REDSVD
18:44:27,2.39e-05,retrieving REDSVD components
18:44:27,1.56e-05,triming REDSVD components to 2elements
18:44:27,1.3e-05,done REDSVD
18:44:27,1.21e-05,SVD factorization complete
18:44:27,0.0001352,commencing linear algebra multiplication to compute ugrade
18:44:27,1.84e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 2: cols = 3: size = 6: nonzeros = 6
18:44:27,1.57e-05,U info: rows = 3: cols = 2: size = 6: nonzeros = 6
18:44:27,1.59e-05,jac info: rows = 21: cols = 3: size = 63: nonzeros = 60
18:44:27,4.2e-05,linear algebra multiplication to compute ugrade complete
18:44:27,2.01e-05,commencing check of parameter bounds
18:44:27,4.07e-05,limiting out of bounds pars
18:44:27,6.68e-05,change limit/bound enforement for lambda 0.1: ,, scaling factor: 1
18:44:27,2.85e-05,checking for denormal floating point values
18:44:27,2.97e-05,transforming upgrade pars to model pars
18:44:27,1.32e-05,writing upgrade vector to csv file
18:44:27,0.0004628,beginning upgrade vector calculations, lambda = 1
18:44:27,0.0001974,commencing calculation of upgrade vector
18:44:27,0.0001465,forming JtQJ matrix
18:44:27,3.44e-05,commencing to scale JtQJ matrix- first SVD...
18:44:27,2.08e-05,starting REDSVD
18:44:27,3.62e-05,retrieving REDSVD components
18:44:27,1.94e-05,triming REDSVD components to 2elements
18:44:27,1.79e-05,done REDSVD
18:44:27,1.96e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:44:27,1.04e-05,JS
18:44:27,1.44e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
18:44:27,3.28e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:44:27,1.54e-05,commencing SVD factorization of lambda-scaled JtQJ
18:44:27,1.75e-05,starting REDSVD
18:44:27,2.95e-05,retrieving REDSVD components
18:44:27,1.63e-05,triming REDSVD components to 2elements
18:44:27,1.5e-05,done REDSVD
18:44:27,1.08e-05,SVD factorization complete
18:44:27,0.0001121,commencing linear algebra multiplication to compute ugrade
18:44:27,1.36e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 2: cols = 3: size = 6: nonzeros = 6
18:44:27,1.34e-05,U info: rows = 3: cols = 2: size = 6: nonzeros = 6
18:44:27,1.38e-05,jac info: rows = 21: cols = 3: size = 63: nonzeros = 60
18:44:27,4.11e-05,linear algebra multiplication to compute ugrade complete
18:44:27,1.85e-05,commencing check of parameter bounds and gradients
18:44:27,1.31e-05,commencing calculation of upgrade vector
18:44:27,0.0001563,forming JtQJ matrix
18:44:27,2.36e-05,commencing to scale JtQJ matrix- first SVD...
18:44:27,1.34e-05,starting REDSVD
18:44:27,2.07e-05,retrieving REDSVD components
18:44:27,1.34e-05,triming REDSVD components to 2elements
18:44:27,1.15e-05,done REDSVD
18:44:27,1.81e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:44:27,1.02e-05,JS
18:44:27,2.11e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
18:44:27,2.63e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:44:27,1.05e-05,commencing SVD factorization of lambda-scaled JtQJ
18:44:27,9.8e-06,starting REDSVD
18:44:27,1.99e-05,retrieving REDSVD components
18:44:27,1.67e-05,triming REDSVD components to 2elements
18:44:27,1.07e-05,done REDSVD
18:44:27,1.01e-05,SVD factorization complete
18:44:27,0.0001069,commencing linear algebra multiplication to compute ugrade
18:44:27,1.37e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 2: cols = 3: size = 6: nonzeros = 6
18:44:27,1.32e-05,U info: rows = 3: cols = 2: size = 6: nonzeros = 6
18:44:27,1.33e-05,jac info: rows = 21: cols = 3: size = 63: nonzeros = 60
18:44:27,3.65e-05,linear algebra multiplication to compute ugrade complete
18:44:27,1.67e-05,commencing check of parameter bounds
18:44:27,2.58e-05,limiting out of bounds pars
18:44:27,5.8e-05,change limit/bound enforement for lambda 1: ,, scaling factor: 1
18:44:27,2.56e-05,checking for denormal floating point values
18:44:27,2.64e-05,transforming upgrade pars to model pars
18:44:27,1.11e-05,writing upgrade vector to csv file
18:44:27,0.0002932,beginning upgrade vector calculations, lambda = 10
18:44:27,0.0001378,commencing calculation of upgrade vector
18:44:27,0.0002105,forming JtQJ matrix
18:44:27,5.08e-05,commencing to scale JtQJ matrix- first SVD...
18:44:27,2.17e-05,starting REDSVD
18:44:27,3.82e-05,retrieving REDSVD components
18:44:27,2.73e-05,triming REDSVD components to 2elements
18:44:27,2.41e-05,done REDSVD
18:44:27,3.28e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:44:27,1.69e-05,JS
18:44:27,1.91e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
18:44:27,3.57e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:44:27,1.66e-05,commencing SVD factorization of lambda-scaled JtQJ
18:44:27,1.61e-05,starting REDSVD
18:44:27,3.13e-05,retrieving REDSVD components
18:44:27,2.4e-05,triming REDSVD components to 2elements
18:44:27,1.64e-05,done REDSVD
18:44:27,1.1e-05,SVD factorization complete
18:44:27,0.0001197,commencing linear algebra multiplication to compute ugrade
18:44:27,1.42e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 2: cols = 3: size = 6: nonzeros = 6
18:44:27,1.37e-05,U info: rows = 3: cols = 2: size = 6: nonzeros = 6
18:44:27,1.34e-05,jac info: rows = 21: cols = 3: size = 63: nonzeros = 60
18:44:27,5.72e-05,linear algebra multiplication to compute ugrade complete
18:44:27,2.11e-05,commencing check of parameter bounds and gradients
18:44:27,1.37e-05,commencing calculation of upgrade vector
18:44:27,0.0001667,forming JtQJ matrix
18:44:27,2.41e-05,commencing to scale JtQJ matrix- first SVD...
18:44:27,1.02e-05,starting REDSVD
18:44:27,2.1e-05,retrieving REDSVD components
18:44:27,1.9e-05,triming REDSVD components to 2elements
18:44:27,1.18e-05,done REDSVD
18:44:27,1.85e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:44:27,1.54e-05,JS
18:44:27,1.36e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
18:44:27,2.94e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:44:27,9.9e-06,commencing SVD factorization of lambda-scaled JtQJ
18:44:27,1.19e-05,starting REDSVD
18:44:27,2e-05,retrieving REDSVD components
18:44:27,1.34e-05,triming REDSVD components to 2elements
18:44:27,1.08e-05,done REDSVD
18:44:27,1.36e-05,SVD factorization complete
18:44:27,0.0001082,commencing linear algebra multiplication to compute ugrade
18:44:27,1.35e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 2: cols = 3: size = 6: nonzeros = 6
18:44:27,1.3e-05,U info: rows = 3: cols = 2: size = 6: nonzeros = 6
18:44:27,1.29e-05,jac info: rows = 21: cols = 3: size = 63: nonzeros = 60
18:44:27,3.64e-05,linear algebra multiplication to compute ugrade complete
18:44:27,1.71e-05,commencing check of parameter bounds
18:44:27,2.62e-05,limiting out of bounds pars
18:44:27,5.8e-05,change limit/bound enforement for lambda 10: ,, scaling factor: 1
18:44:27,2.62e-05,checking for denormal floating point values
18:44:27,2.73e-05,transforming upgrade pars to model pars
18:44:27,1.45e-05,writing upgrade vector to csv file
18:44:27,0.0002848,beginning upgrade vector calculations, lambda = 100
18:44:27,0.0001264,commencing calculation of upgrade vector
18:44:27,0.000175,forming JtQJ matrix
18:44:27,4.6e-05,commencing to scale JtQJ matrix- first SVD...
18:44:27,1.97e-05,starting REDSVD
18:44:27,3.32e-05,retrieving REDSVD components
18:44:27,2.39e-05,triming REDSVD components to 2elements
18:44:27,2.01e-05,done REDSVD
18:44:27,3.33e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:44:27,2.94e-05,JS
18:44:27,1.8e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
18:44:27,3.6e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:44:27,1.77e-05,commencing SVD factorization of lambda-scaled JtQJ
18:44:27,1.67e-05,starting REDSVD
18:44:27,3.5e-05,retrieving REDSVD components
18:44:27,2.15e-05,triming REDSVD components to 2elements
18:44:27,1.26e-05,done REDSVD
18:44:27,1.05e-05,SVD factorization complete
18:44:27,0.00011,commencing linear algebra multiplication to compute ugrade
18:44:27,1.36e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 2: cols = 3: size = 6: nonzeros = 6
18:44:27,1.31e-05,U info: rows = 3: cols = 2: size = 6: nonzeros = 6
18:44:27,1.69e-05,jac info: rows = 21: cols = 3: size = 63: nonzeros = 60
18:44:27,3.96e-05,linear algebra multiplication to compute ugrade complete
18:44:27,1.83e-05,commencing check of parameter bounds and gradients
18:44:27,1.74e-05,commencing calculation of upgrade vector
18:44:27,0.0001609,forming JtQJ matrix
18:44:27,3.3e-05,commencing to scale JtQJ matrix- first SVD...
18:44:27,2.11e-05,starting REDSVD
18:44:27,3.8e-05,retrieving REDSVD components
18:44:27,7.12e-05,triming REDSVD components to 2elements
18:44:27,4.06e-05,done REDSVD
18:44:27,4.03e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:44:27,1.83e-05,JS
18:44:27,2.59e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
18:44:27,5.28e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:44:27,2.39e-05,commencing SVD factorization of lambda-scaled JtQJ
18:44:27,1.77e-05,starting REDSVD
18:44:27,4.09e-05,retrieving REDSVD components
18:44:27,2.6e-05,triming REDSVD components to 2elements
18:44:27,2.16e-05,done REDSVD
18:44:27,1.73e-05,SVD factorization complete
18:44:27,0.0002081,commencing linear algebra multiplication to compute ugrade
18:44:27,4.22e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 2: cols = 3: size = 6: nonzeros = 6
18:44:27,3.05e-05,U info: rows = 3: cols = 2: size = 6: nonzeros = 6
18:44:27,2.36e-05,jac info: rows = 21: cols = 3: size = 63: nonzeros = 60
18:44:27,5.83e-05,linear algebra multiplication to compute ugrade complete
18:44:27,2.27e-05,commencing check of parameter bounds
18:44:27,2.63e-05,limiting out of bounds pars
18:44:27,5.72e-05,change limit/bound enforement for lambda 100: ,, scaling factor: 1
18:44:27,2.51e-05,checking for denormal floating point values
18:44:27,2.49e-05,transforming upgrade pars to model pars
18:44:27,1.11e-05,writing upgrade vector to csv file
18:44:27,0.000313,beginning upgrade vector calculations, lambda = 1000
18:44:27,0.001735,commencing calculation of upgrade vector
18:44:27,0.0002672,forming JtQJ matrix
18:44:27,3.45e-05,commencing to scale JtQJ matrix- first SVD...
18:44:27,1.1e-05,starting REDSVD
18:44:27,2.46e-05,retrieving REDSVD components
18:44:27,1.52e-05,triming REDSVD components to 2elements
18:44:27,1.17e-05,done REDSVD
18:44:27,2.12e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:44:27,1.06e-05,JS
18:44:27,1.22e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
18:44:27,2.8e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:44:27,1.04e-05,commencing SVD factorization of lambda-scaled JtQJ
18:44:27,9.8e-06,starting REDSVD
18:44:27,1.96e-05,retrieving REDSVD components
18:44:27,1.45e-05,triming REDSVD components to 2elements
18:44:27,1.23e-05,done REDSVD
18:44:27,1.02e-05,SVD factorization complete
18:44:27,8.96e-05,commencing linear algebra multiplication to compute ugrade
18:44:27,1.45e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 2: cols = 3: size = 6: nonzeros = 6
18:44:27,8.5e-06,U info: rows = 3: cols = 2: size = 6: nonzeros = 6
18:44:27,9.4e-06,jac info: rows = 21: cols = 3: size = 63: nonzeros = 60
18:44:27,3.83e-05,linear algebra multiplication to compute ugrade complete
18:44:27,1.95e-05,commencing check of parameter bounds and gradients
18:44:27,1.3e-05,commencing calculation of upgrade vector
18:44:27,0.0001231,forming JtQJ matrix
18:44:27,1.61e-05,commencing to scale JtQJ matrix- first SVD...
18:44:27,6.9e-06,starting REDSVD
18:44:27,1.4e-05,retrieving REDSVD components
18:44:27,8.9e-06,triming REDSVD components to 2elements
18:44:27,7.7e-06,done REDSVD
18:44:27,1.23e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:44:27,6.6e-06,JS
18:44:27,1.43e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
18:44:27,2.29e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
18:44:27,1.06e-05,commencing SVD factorization of lambda-scaled JtQJ
18:44:27,1e-05,starting REDSVD
18:44:27,1.88e-05,retrieving REDSVD components
18:44:27,9.7e-06,triming REDSVD components to 2elements
18:44:27,7.4e-06,done REDSVD
18:44:27,9.3e-06,SVD factorization complete
18:44:27,7.1e-05,commencing linear algebra multiplication to compute ugrade
18:44:27,9.4e-06,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 2: cols = 3: size = 6: nonzeros = 6
18:44:27,8.3e-06,U info: rows = 3: cols = 2: size = 6: nonzeros = 6
18:44:27,8.6e-06,jac info: rows = 21: cols = 3: size = 63: nonzeros = 60
18:44:27,3.52e-05,linear algebra multiplication to compute ugrade complete
18:44:27,1.13e-05,commencing check of parameter bounds
18:44:27,2.02e-05,limiting out of bounds pars
18:44:27,4.81e-05,change limit/bound enforement for lambda 1000: ,, scaling factor: 1
18:44:27,2.06e-05,checking for denormal floating point values
18:44:27,3e-05,transforming upgrade pars to model pars
18:44:27,1.2e-05,writing upgrade vector to csv file
18:44:27,0.0012882,LinearAnalysis::glm_iter_fosm
18:44:27,7.54e-05,starting FOSM uncertainty analyses for iteration 5
18:44:27,0.0020611,loading obscov
18:44:27,3.55e-05,loading parcov
18:44:27,2.85e-05,set_predictions
18:44:27,2.53e-05,parameter fosm calcs
18:44:27,1.98e-05,LinearAnalysis::calc_posterior
18:44:27,1.28e-05,LinearAnalysis::align
